tweet_id,tweet,emo_label,emo_intense,type,pp_replaced,emoji_senti,emoti_senti,pp_pre_emoemo,pp_pre_emopunc
10819,Thursdays at 6pm Vespers &amp; Meditation #prayerful #plainsong #multisensory #candles #incense #psalms #music #silence #faithful sing or listen,anger,0.20800000000000002,train,thursdays at $NUMBER$pm vespers & meditation $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ sing or listen,0.0,0.0,thursdays at $NUMBER$pm vespers & meditation $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ sing or listen,thursdays at $NUMBER$pm vespers meditation $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ sing or listen
10820,pray for my boy huff,anger,0.20800000000000002,train,pray for my boy huff,0.0,0.0,pray for my boy huff,pray for my boy huff
10821,GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED ,anger,0.20800000000000002,train,gameday vs buford today at $NUMBER$:30 at home ! ! ! never been so excited,0.0,0.0,gameday vs buford today at $NUMBER$:30 at home ! ! ! never been so excited,gameday vs buford today at $NUMBER$ 30 at home ! ! ! never been so excited
10822,snap: hiAleshia 😃,anger,0.20800000000000002,train,snap : hialeshia 😃,0.1395,0.0,snap : hialeshia :grinning_face_with_big_eyes:,snap hialeshia grinning_face_with_big_eyes
10823,I need to stop second guess myself and just go with the first thought and go with it. ,anger,0.20800000000000002,train,i need to stop second guess myself and just go with the first thought and go with it .,0.0,0.0,i need to stop second guess myself and just go with the first thought and go with it .,i need to stop second guess myself and just go with the first thought and go with it
10824,630am meeting Olympic House #10golds24 .  #relentless #neverquit #believe #dreambig #TeamTTO #going4gold,anger,0.20800000000000002,train,$NUMBER$am meeting olympic house $HASHTAG$ . $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$,0.0,0.0,$NUMBER$am meeting olympic house $HASHTAG$ . $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$,$NUMBER$am meeting olympic house $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$
10825,"@ezlisteningdisc it doesn't offend me but it's just,,, Weird.",anger,0.188,train,"it does not offend me but it is just , , , weird .",0.0,0.0,"it does not offend me but it is just , , , weird .","it does not offend me but it is just , , , weird"
10826,Drop Snapchat names #bored  #swap #pics,anger,0.188,train,drop snapchat names $HASHTAG$ $HASHTAG$ $HASHTAG$,0.0,0.0,drop snapchat names $HASHTAG$ $HASHTAG$ $HASHTAG$,drop snapchat names $HASHTAG$ $HASHTAG$ $HASHTAG$
10827,Follow me on Snapchat 👻 Carlabtst15 #snapchat ,anger,0.188,train,follow me on snapchat 👻 carlabtst $NUMBER$ $HASHTAG$,0.029,0.0,follow me on snapchat :ghost: carlabtst $NUMBER$ $HASHTAG$,follow me on snapchat ghost carlabtst $NUMBER$ $HASHTAG$
10828,"I love when #girls are busy in teaching how to #pout while taking #selfie in a mall , their desication is immense #women love #perfection",anger,0.188,train,"i love when $HASHTAG$ are busy in teaching how to $HASHTAG$ while taking $HASHTAG$ in a mall , their desication is immense $HASHTAG$ love $HASHTAG$",0.0,0.0,"i love when $HASHTAG$ are busy in teaching how to $HASHTAG$ while taking $HASHTAG$ in a mall , their desication is immense $HASHTAG$ love $HASHTAG$","i love when $HASHTAG$ are busy in teaching how to $HASHTAG$ while taking $HASHTAG$ in a mall , their desication is immense $HASHTAG$ love $HASHTAG$"
10829,follow my girl tiff she only got 3 followers💖💘💖💘💘 @00tiffanyr,anger,0.188,train,follow my girl tiff she only got $NUMBER$ followers 💖 💘 💖 💘 💘,0.10007142857142856,0.0,follow my girl tiff she only got $NUMBER$ followers :sparkling_heart: :heart_with_arrow: :sparkling_heart: :heart_with_arrow: :heart_with_arrow:,follow my girl tiff she only got $NUMBER$ followers sparkling_heart heart_with_arrow sparkling_heart heart_with_arrow heart_with_arrow
10830,@Ms_HeartAttack peanut butter takes away the sting,anger,0.188,train,peanut butter takes away the sting,0.0,0.0,peanut butter takes away the sting,peanut butter takes away the sting
10831,hate to see y'all frown but I'd rather see him smiling 💕✨,anger,0.188,train,hate to see you all frown but i would rather see him smiling 💕 ✨,0.06566666666666668,0.0,hate to see you all frown but i would rather see him smiling :two_hearts: :sparkles:,hate to see you all frown but i would rather see him smiling two_hearts sparkles
10832,@JaredLeto Jared + #snap? 💘,anger,0.188,train,jared + $HASHTAG$ ? 💘,0.1376,0.0,jared + $HASHTAG$ ? :heart_with_arrow:,jared $HASHTAG$ ? heart_with_arrow
10833,Kik me I want to swap pics I will post on my account anonymously if you wish Kik: vsvplou #Kik #kikme  #nudes #tits #snapchat,anger,0.188,train,kik me i want to swap pics i will post on my account anonymously if you wish kik : vsvplou $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$,0.0,0.0,kik me i want to swap pics i will post on my account anonymously if you wish kik : vsvplou $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$,kik me i want to swap pics i will post on my account anonymously if you wish kik vsvplou $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$
10834,ordered my vacation bathing suits. one less thing to fret about.,anger,0.188,train,ordered my vacation bathing suits . one less thing to fret about .,0.0,0.0,ordered my vacation bathing suits . one less thing to fret about .,ordered my vacation bathing suits one less thing to fret about
10835,Cheap pout my brodcast,anger,0.23199999999999998,train,cheap pout my brodcast,0.0,0.0,cheap pout my brodcast,cheap pout my brodcast
10836,Ughhh love a clean house and my incense lit aromatherapy,anger,0.26,train,ughhh love a clean house and my incense lit aromatherapy,0.0,0.0,ughhh love a clean house and my incense lit aromatherapy,ughhh love a clean house and my incense lit aromatherapy
10837,Follow me on Snapchat 👻 Carlabtst15 #snapchat #snap,anger,0.16699999999999998,train,follow me on snapchat 👻 carlabtst $NUMBER$ $HASHTAG$ $HASHTAG$,0.025777777777777778,0.0,follow me on snapchat :ghost: carlabtst $NUMBER$ $HASHTAG$ $HASHTAG$,follow me on snapchat ghost carlabtst $NUMBER$ $HASHTAG$ $HASHTAG$
10838,Vale! Vale! Sip sangria and taste tantalizing tapas @ElCidLA  's fiery flamenco nights! #MinutesFromHoM #SilverLake #LA #Flamenco,anger,0.16699999999999998,train,vale ! vale ! sip sangria and taste tantalizing tapas ' s fiery flamenco nights ! $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$,0.0,0.0,vale ! vale ! sip sangria and taste tantalizing tapas ' s fiery flamenco nights ! $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$,vale ! vale ! sip sangria and taste tantalizing tapas s fiery flamenco nights ! $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$
10839,"Grateful for all the hungry people in my life! Hungry to learn, change, grow, help, etc - not sure anybody has it better! #relentless",anger,0.16699999999999998,train,"grateful for all the hungry people in my life ! hungry to learn , change , grow , help , etc - not sure anybody has it better ! $HASHTAG$",0.0,0.0,"grateful for all the hungry people in my life ! hungry to learn , change , grow , help , etc - not sure anybody has it better ! $HASHTAG$","grateful for all the hungry people in my life ! hungry to learn , change , grow , help , etc not sure anybody has it better ! $HASHTAG$"
10840,Love the new song I can't stop thinking about you by #sting.,anger,0.16699999999999998,train,love the new song i cannot stop thinking about you by $HASHTAG$ .,0.0,0.0,love the new song i cannot stop thinking about you by $HASHTAG$ .,love the new song i cannot stop thinking about you by $HASHTAG$
10841,"@thomeagle Just to help maintain and boost our status as a world class centre for education, culture and tolerance. ",anger,0.16699999999999998,train,"just to help maintain and boost our status as a world class centre for education , culture and tolerance .",0.0,0.0,"just to help maintain and boost our status as a world class centre for education , culture and tolerance .","just to help maintain and boost our status as a world class centre for education , culture and tolerance"
10842,"@savageimiike one of my favorite songs brother, real talk. ",anger,0.157,train,"one of my favorite songs brother , real talk .",0.0,0.0,"one of my favorite songs brother , real talk .","one of my favorite songs brother , real talk"
10843,one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome ,anger,0.14300000000000002,train,one month til someone's bday and i think it is time to flaunt that i got them something pretty awesome,0.0,0.0,one month til someone's bday and i think it is time to flaunt that i got them something pretty awesome,one month til someone s bday and i think it is time to flaunt that i got them something pretty awesome
10844,@Aurena1701 @AngryOrchard he didn't sting me luckily. He just flew off happy and drunk. Lolololol,anger,0.146,train,he did not sting me luckily . he just flew off happy and drunk . lolololol,0.0,0.0,he did not sting me luckily . he just flew off happy and drunk . lolololol,he did not sting me luckily he just flew off happy and drunk lolololol
10845,"Ellie just gave me loads of gifts with notes on em for uni n I burst out in tears, I LOVE HER😩",anger,0.146,train,"ellie just gave me loads of gifts with notes on em for uni n i burst out in tears , i love her 😩",-0.015333333333333332,0.0,"ellie just gave me loads of gifts with notes on em for uni n i burst out in tears , i love her :weary_face:","ellie just gave me loads of gifts with notes on em for uni n i burst out in tears , i love her weary_face"
10846,@EagleGiles23 @tgilmore_92 what I miss? ,anger,0.146,train,what i miss ?,0.0,0.0,what i miss ?,what i miss ?
10847,@Callidissima @ahouseingotham wrath of khan is one of the best movies of all time,anger,0.146,train,wrath of khan is one of the best movies of all time,0.0,0.0,wrath of khan is one of the best movies of all time,wrath of khan is one of the best movies of all time
10848,I'm girly in the sense that I always have lashes &amp; nails done but tomboy in the sense that black is my only color &amp; refuse the ruffle life,anger,0.146,train,i'm girly in the sense that i always have lashes & nails done but tomboy in the sense that black is my only color & refuse the ruffle life,0.0,0.0,i'm girly in the sense that i always have lashes & nails done but tomboy in the sense that black is my only color & refuse the ruffle life,i m girly in the sense that i always have lashes nails done but tomboy in the sense that black is my only color refuse the ruffle life
10849,Follow up. Follow through. Be #relentless. #success,anger,0.125,train,follow up . follow through . be $HASHTAG$ . $HASHTAG$,0.0,0.0,follow up . follow through . be $HASHTAG$ . $HASHTAG$,follow up follow through be $HASHTAG$ $HASHTAG$
10850,@cburt43 turn that frown upside down,anger,0.125,train,turn that frown upside down,0.0,0.0,turn that frown upside down,turn that frown upside down
10851,@CorningFootball  IT'S GAME DAY!!!!      T MINUS 14:30 ,anger,0.125,train,it is game day ! ! ! t minus $NUMBER$:30,0.0,0.0,it is game day ! ! ! t minus $NUMBER$:30,it is game day ! ! ! t minus $NUMBER$ 30
10852,rose incense are the best thing I've ever bought,anger,0.125,train,rose incense are the best thing i've ever bought,0.0,0.0,rose incense are the best thing i've ever bought,rose incense are the best thing i ve ever bought
10853,@jaaames1993 Literally burst out laughing.,anger,0.067,train,literally burst out laughing .,0.0,0.0,literally burst out laughing .,literally burst out laughing
10854,Follow up. Follow through. Be . #success,anger,0.125,train,follow up . follow through . be . $HASHTAG$,0.0,0.0,follow up . follow through . be . $HASHTAG$,follow up follow through be $HASHTAG$
10855,Wrinkles should merely hide where frown have been.  - Mark Twain,anger,0.125,train,wrinkles should merely hide where frown have been . - mark twain,0.0,0.0,wrinkles should merely hide where frown have been . - mark twain,wrinkles should merely hide where frown have been mark twain
10856,Love the new song I can't stop thinking about you by .,anger,0.083,train,love the new song i cannot stop thinking about you by .,0.0,0.0,love the new song i cannot stop thinking about you by .,love the new song i cannot stop thinking about you by
30000,Just got back from seeing @GaryDelaney in Burslem. AMAZING!! Face still hurts from laughing so much #hilarious,joy,0.98,train,just got back from seeing in burslem . amazing ! ! face still hurts from laughing so much $HASHTAG$,0.0,0.0,just got back from seeing in burslem . amazing ! ! face still hurts from laughing so much $HASHTAG$,just got back from seeing in burslem amazing ! ! face still hurts from laughing so much $HASHTAG$
30001,Oh dear an evening of absolute hilarity I don't think I have laughed so much in a long time! 😂,joy,0.958,train,oh dear an evening of absolute hilarity i do not think i have laughed so much in a long time ! 😂,0.010045454545454547,0.0,oh dear an evening of absolute hilarity i do not think i have laughed so much in a long time ! :face_with_tears_of_joy:,oh dear an evening of absolute hilarity i do not think i have laughed so much in a long time ! face_with_tears_of_joy
30002,Been waiting all week for this game ❤️❤️❤️ #cheer #friday ❤️,joy,0.94,train,been waiting all week for this game ❤ ️ ❤ ️ ❤ ️ $HASHTAG$ $HASHTAG$ ❤ ️,0.04388235294117647,0.0,been waiting all week for this game :red_heart: :red_heart: :red_heart: $HASHTAG$ $HASHTAG$ :red_heart:,been waiting all week for this game red_heart red_heart red_heart $HASHTAG$ $HASHTAG$ red_heart
30003,"@gardiner_love : Thank you so much, Gloria! You're so sweet, and thoughtful! You just made my day more joyful! I love you too! 😊💕",joy,0.938,train,": thank you so much , gloria ! you are so sweet , and thoughtful ! you just made my day more joyful ! i love you too ! 😊 💕",0.041225806451612904,0.0,": thank you so much , gloria ! you are so sweet , and thoughtful ! you just made my day more joyful ! i love you too ! :smiling_face_with_smiling_eyes: :two_hearts:","thank you so much , gloria ! you are so sweet , and thoughtful ! you just made my day more joyful ! i love you too ! smiling_face_with_smiling_eyes two_hearts"
